"jobTitle","company","location","link","jobDescription"
"Data Scientist","California State University","San Jose, CA","https://www.indeed.com/rc/clk?jk=48c4f17aaca37e60&fccid=938c68fc89db4b9d&vjs=3","The Data Scientist will leverage data that has passed a first round of cleaning and manipulation, which then can be used to feed sophisticated analytics programs, machine learning and statistical methods to prepare data for use in predictive and prescriptive modeling.Responsibilities include but are not limited to the following:1. Discovery and Goal identificationConduct surveys and interviews with functional stakeholders to identify business questions and identify data analytics needs.Analyze large data sets to identify behavior trends among users using quantitative, statistical and machine learning techniques.Drive analysis and insight to help build predictive models, tools and processes to support production goals of player acquisition, retention and e-commerce.2. Data AcquisitionLeverage large volumes of data from internal and external sources to answer the identified business questions.Perform initial data investigation and exploratory data analysis.Ingest, integrate, process and clean data as required for the modeling.3. Predictive data modelingLead the creation of algorithms and models to predict outcomes across multiple functional areas.Employ sophisticated analytic programs, machine learning, and statistical methods to prepare data for use in predictive and prescriptive modeling.Automate work through the use of predictive and prescriptive analytics.4. Delivery and TuningAnalyze data covering a wide range of information from user profile to transaction history and identify new risk patterns through data mining.Deploy reusable algorithms to minimize the incremental development work for future questions."
"Data Scientist","Amazon.com Services, Inc.","Austin, TX","https://www.indeed.com/rc/clk?jk=386f5f27c7e11d6a&fccid=fe2d21eef233e94a&vjs=3","BS and Masters degrees in computer science, engineering, or related technical/scientific field1+ years of professional experience in a business environment1+ years of relevant experience in building large scale machine learning or deep learning models and/or systems1+ year of experience specifically with deep learning (e.g., CNN, RNN, LSTM)Experience in using Python, R, or other programming languageMachine learning (ML) has been strategic to Amazon from the early years. We are pioneers in areas such as recommendation engines, product search, eCommerce fraud detection, and large-scale optimization of fulfillment center operations.The Amazon ML Solutions Lab team helps AWS customers accelerate the use of machine learning to solve business and operational challenges and promote innovation in their organization. As an ML Solutions Lab data scientist, you are proficient in designing and developing advanced ML models to solve diverse challenges and opportunities. You will be working with terabytes of text, images, and other types of data to solve real-world problems. You'll design and run experiments, research new algorithms, and find new ways of optimizing risk, profitability, and customer experience.We’re looking for talented data scientists capable of applying classical ML algorithms and cutting-edge deep learning (DL) and reinforcement learning approaches to areas such as drug discovery, customer segmentation, fraud prevention, capacity planning, predictive maintenance, pricing optimization, call center analytics, player pose estimation, event detection, and virtual assistant among others.The primary responsibilities of this role are to:Design, develop, and evaluate innovative ML/DL models to solve diverse challenges and opportunities across industriesInteract with customer directly to understand their business problems, and help them with defining and implementing scalable ML/DL solutions to solve themWork closely with account teams, research scientist teams, and product engineering teams to drive model implementations and new algorithmsThis position requires travel of up to 25%, and can be located in Austin, Chicago, New York, Boston, Washington D.C., Atlanta, Palo Alto/Bay Area, or Seattle.PhD degree in computer science, engineering, or related technical/scientific fieldHands on experience building models with deep learning frameworks like MXNet, Tensorflow, Keras, Caffe, PyTorch, or similarStrong communication and data presentation skillsStrong attention to detailComfortable working in a fast paced, highly collaborative, dynamic work environmentAbility to think creatively and solve problemsAmazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation."
"Jr. Data Scientist","Money Map Press","Baltimore, MD","https://www.indeed.com/rc/clk?jk=af465070aa37e689&fccid=0d8b6be065f3670d&vjs=3","OverviewMoney Map Press, an Agora company, is looking for an experienced Jr. Data Scientist to support their in-house Business Intelligence team. This role will work in unison with an in-house Data Architect to create an ecosystem of timely, accurate and actionable data repositories that can drive business decisions. You will have the opportunity to collaborate with internal stakeholders and business units, leverage the latest technology platforms and have many resources at your disposal.You can learn more about life at Money Map Press by checking out their “Workplace Highlight” blog post.ResponsibilitiesCreate 360-view of consumer in BI platform (Tableau) – including custom metrics and dimensions to support strategic goals, marketing priorities and business units.Maintain open lines of communication with each business unit to translate questions and requirements into reports, dashboards and views for Data Architect.In accordance with Data Architect's vision, create executive-level dashboards and automate delivery via email, app, web per user needs and user technical competency .Become Product Owner for any analytical platform, tool or technology and create a strategy that serves various analytical needs.Identify statistically significant patterns, correlations, and compiling questions raised by ad-hoc analysis.Improve understanding of the business and contribute to marketing ideas.Create and maintain thorough report documentation and methodology.Excellent coordination skills, able to manage multiple projects and meet deadlines.Work with Data Architect to customize BI solution to drive revenue gains and solves business problems.Create mockups, technical requirements and use cases and testing procedures for new dashboards, reports or ad-hoc deliverables.Qualifications3+ years experience in data analysis, marketing reporting, vendor/client relations.Excellent communication skills.Experience in Financial Services Industry preferred.Must thrive in a fast-paced, constantly changing environment with tight deadlines and multiple priorities.Experience with BI platforms, Tableau a plus.If interested, please submit a resume and cover letter to the link provided.About Money Map PressMoney Map Press is a group of top experts focused on the global economy. Led by veteran publisher Mike Ward, they have one goal: to make investing profitable. Their subscribers get access to a team of investment experts with more than 250 years of combined experience who deliver analysis and actionable investing ideas to put subscribers on a path to greater wealth.Working there can be heaven on Earth for someone who is hungry to learn and have a fun, fulfilling career.But it’s not the place for everyone...One of the qualities you need to possess to make it at Money Map Press is drive. And we mean “through-the-roof” kind of drive. The kind of drive that can – and has, actually – double a company’s size and revenues in just 18 months.If passion drives everything you do, Money Map Press is looking for you.#MOVEWESTWORD#LI-MV1"
"Data Scientist","AvantStay","Los Angeles, CA","https://www.indeed.com/rc/clk?jk=f934053f9fe92002&fccid=ec40aabb0ba20677&vjs=3","Who we are...AvantStay delivers exceptional, unique stays for group travelers. The company has built a tech-enabled millennial hospitality brand to be the new standard for group experience. We are venture funded and growing rapidly in the explosive $100+ billion dollar STR industry.What we are looking for...A Data Scientist who can partner with the business to provide business intelligence from understanding what’s going on, identifying the right data, conducting research and doing analyses, to coming up with insights and making recommendations. You’ll be the expert in providing the valuable data insights and reporting to guide their decision making. Plus, you’ll come up with the best ways to share the data in dashboards, presentations, and written reports-to suit the need and the audience. The business insights you provide will help your product team run better and make better decisions.What you'll do...Gather and analyze data to solve and address highly complex business problems.Evaluate scenarios to make predictions on future outcomes and provide prescriptive solutions that support decision making.Explore and understand data and build advanced analytical models, then present and discuss the resulting models to any level of audience.Design and drive the creation of new standards and best practices in the use of statistical data modeling, big data and optimization tools.Identify and direct special studies and analyses for unique business problems and scenarios.Proactively identify algorithms or products with high intellectual property content, assist in the evaluation of their potential for patents, where appropriate assist in the patent applications, and contribute to the intellectual property protection.What you will bring:M.S, or Ph.D. in math, statistics, operations research, computer science engineering, econometrics, or other quantitative field.Must have at least 3+ years of actual working experience performing advanced quantitative analyses.Advanced hands-on working knowledge of Python/SQL required.Working knowledge of SAS/R is preferred.Working knowledge of big data manipulation is plus.Ability to apply advanced statistical methodologies such as mixed model (random and fixed effects), simultaneous equations, ARIMA, neural networks, and multinomial discrete choice. Ability to apply mathematical operations to such tasks as cluster analytics, sampling theory and design of experiments, analysis of variance, correlation techniques, and factor analysis.Ability to apply advanced optimization methodologies such as linear and mixed integer optimization.Ability to apply advanced simulation modeling methodologies and techniques.Utilize complex computer operations (intermediate programming in 3rd and 4th generation languages, relational databases, and operating systems) and advanced features of software packages (word-processing, spreadsheet, graphics, etc.).Must have relational database experience.A strong passion for empirical research and for answering hard questions with data.Legal right to work in the United States.When you join AvantStay…You’ll be doing work that matters alongside an experienced and dynamic team, transforming the way people travel and vacation. Your place within the colossal travel and real estate industries will leave you with a wealth of opportunities to feel both challenged to innovate and rewarded for your efforts. Of course, we will offer you pay and benefits, but we’re about more than that. AvantStay is a place where you can craft your own path to greatness. Whether you think in code, words, pictures or numbers, find your future at AvantStay.Perks and BenefitsSalary: $80,000-$100,000Stock option planBenefits and Unlimited Paid Time OffTeam bonding and off-site eventsComplimentary and discount stays at AvantStay propertiesDog-friendly officeEqual Employment Opportunity...We're proud to be an equal opportunity employer- and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better."
"Data Scientist","Microsoft","Redmond, WA","https://www.indeed.com/rc/clk?jk=adaed59ab3c135fb&fccid=734cb5a01ee60f80&vjs=3","The BASE team is at the core of all Windows technologies, whether it be Desktop, Server, or Azure. We are looking for candidates who can think broadly, collaborate well, pick up and contribute to a broad range of technologies, and generally want to have fun enabling enterprise customers to leverage technology to be their most efficient and effective in their business.Successful candidates will exhibit various attributes which will enhance their ability to succeed in these various positions.ResponsibilitiesCollaboration - As most development is about working with others, both within an immediate team, as well as across business units and portions of the company, an ability to collaborate effectively is a core competency to have.Customer Focus - A focus on delivering customer value and being able to directly tie engineering decisions and actions to that value is a huge plus for successful engineers at any level.Drive For Results - Being able to drive for results, not merely finding the boundary of your responsibility, but following a problem through to its conclusion, to solve it once and for all, is a skill and ability which a successful engineer should exhibit.Technical Excellence - Core to being a software engineer is of course technical excellence. This is not merely knowing the latest and greatest language developments, but demonstrating a passion for technology, a curiosity to ‘go deep’, and an ability to quickly learn and build upon past experiences, to be able to extrapolate from those experiences, and deliver innovations. Technical excellence is rooted in having a strong demonstrable aptitude for problem solving.QualificationsRequired Qualifications:Demonstrated proficiency in one or more of the following languages: Python, R, Ruby, node.js, C#, Java, C++, CPreferred Qualifications:Ability to extend learning to new languages, tools, and environmentsAbility to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to, the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
"Data Scientist","Wish","Seattle, WA","https://www.indeed.com/rc/clk?jk=a5d6fa3b7ff1023b&fccid=617690ce838507f3&vjs=3","Want to join our NEW centralized data science team working on company level data projects?Data driven decision-making is an integral part of life at Wish. It drives our success with customers and merchants. We’re looking for talented Data Scientists to continue to improve our user experiences and grow the business through data and quantitative techniques.You should have an extensive background in a quantitative field and have a track record of using data to drive the understanding, growth, and the success of a product. You should be impact-driven, self motivated, and resourceful.We are looking for Data Scientists to work on one or more of the following areas:Apply statistics techniques to improve Wish’s experimentation platform and process.Apply economics methodologies to understand and improve Wish’s two-sided marketplace.Apply optimization techniques to improve Wish’s logistics and overall user experiences.Apply machine learning techniques to improve Wish’s product and operation.Desired Skills & ExperienceAdvanced degree in a quantitative field.A minimum of one year of Data Science experience in technology or research industry.Proficient in Python or RPreferred SkillsDemonstrated track record of successful projects in applying quantitative techniques to improve a product or business.3+ years work experience in technology or research industry.Domain expert in one of the fields: statistics, machine learning, optimization, and economics.Why Wish:Wish is transforming the way the world shops by offering a convenient and personalized mobile shopping experience. Our mission is to offer an unlimited selection of affordable quality goods to be accessible for everyone on a global scale. We bring together world-class technical talent with a passion for connecting relevant products to relevant people.Learn more about us:Intro to WishOur CEO discusses WishCrunchbaseRecruiting VideoWish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records."
"Data Scientist","GM Financial","Fort Worth, TX","https://www.indeed.com/rc/clk?jk=41747c1dab850fe2&fccid=b6e80abbe732699d&vjs=3","GM Financial is seeking great talent for future opportunities. This is an open Data Scientist pipeline position to help us proactively identify potential candidates for upcoming opportunities. Whether you are available now or looking for opportunities in the coming months, we encourage qualified candidates to apply!The Data Scientist I mines and analyzes complex data sets using advanced statistical methods for use in data driven decision making. The Data Scientist I assists in the production of research and analysis to quantify the impact of internal and external environments on portfolio performance. This position is responsible for summarizing, reporting, and providing polished presentations of findings to a variety of internal clients as well as interacting with other departments to achieve company objectives.ResponsibilitiesJob DutiesPerforms research, analysis, and modeling on organizational dataAssists in analyzing key metrics and performing data analysisBuilds technical knowledge to support research and analytic responsibilitiesAssists in conducting research projects, incorporate project design, data collection and analysis, summarizing findings, developing recommendations and effectively communicating to leadership the impact to the businessDevelops and applies algorithms or models to key business metrics with the goal of improving operations or answering business questionsProvides findings and analysis for use in decision makingEnsures that the delivered products meet the business needs of the companyPartners with and provide recommendations to business leadership on the appropriate application of analytics to business strategies and effectively communicate analysis and implications to senior leadershipQualificationsKnowledgeAbility to identify and understand business issues and map these issues into quantitative questionsEfficiently work with large datasetsAbility to design and implement model documentation and monitoring protocolsDemonstrated understanding and experience with technical systems, datasets, data warehouses, and data analysis techniquesSkillsMS Office requiredPython, R, and SAS programming requiredStrong written and verbal presentation skills with an ability to communicate effectively with Senior ManagementAbility to identify and seek needed information/research skillsAnalytical thinking skillsAbility to interact collaboratively with internal and external customersCapable of managing multiple and varied projects, including the ability to coordinate and balance numerous tasks in a time-sensitive environment, under pressureProblem/situation analysisEducationMaster’s Degree in Computer Science, Data Science, Statistics, Applied Mathematics, Econometrics, Operations Research or similar quantitative field requiredExperience0-2 years as Data Scientist or similar quantitative field requiredWork ConditionsNormal office environment"
"Data Scientist, Growth & Experimentation","Codecademy","New York, NY","https://www.indeed.com/rc/clk?jk=b91ca2c19097dc1a&fccid=b9d4e9eceb3ff4c0&vjs=3","Hello, World! Codecademy has helped over 45 million people from around the world upgrade their careers with engaging, accessible, and flexible education on programming and data skills. We provide over 200 hands-on interactive lessons ranging from Python to R to Javascript and everything in between. Our learners have gone on to start companies, new jobs, and new lives thanks to what they've learned with Codecademy, and we're thrilled to be working to take that impact to the next level.Codecademy was started in 2011 by two college students in a dorm room at Columbia that were frustrated by the huge gap between education and employment. A few years later, we are a rapidly growing, diverse team of 75+ in SoHo, NYC. We've raised over $40m in venture capital funding from top investors including Union Square Ventures, Kleiner Perkins, Naspers, Y Combinator, and more.If you want to help build a business that impacts tens of millions of people each year and helps them lead better lives, join us!--------------WHAT YOU'LL DO--------------As a Data Scientist focused on Analytics and Experimentation, you will work on an impactful team to analyze our millions of learners. We capture terabytes of data on how users engage with our platform. As Codecademy continues our rapid growth, we want to build a data-informed culture that uses hypothesis testing, experimentation, and exploratory analysis to guide our decision-making process.You will join a small but growing team of Data Scientists. Our work is in high-demand from all corners of Codecademy. We work on a variety of problems and have a real impact on the business and product. If you have a proven background in data and you are excited about making code education accessible, we want to hear from you!Apply exploratory data analysis and causal inference to answer complex questions about our users.Collaborate across teams to help scope out analyses, through a combination of experimentation (A/B testing) and quantitative user research.Design experiments and evaluate results to test and iterate on new product ideas.Perform deep dives into our data to build understanding around our business.Work with our data science and engineering teams to maintain data integrity.Mentor and consult with a cross-functional team of data scientists, engineers, and product managers.----------------WHAT YOU'LL NEED----------------4+ years of industry experience in a data science, analytics, or research role. You have strong data intuition and knowledge of using data science best practices to drive impact.Expert SQL - we use Redshift. Able to write clean and efficient queries on massive datasets.Applied experience with statistical programming languages - R or Python preferred.Understanding of statistical methods and when to use them (hypothesis testing, experiment design, sampling).Strong written and verbal communicator. Comfortable working with loosely defined research problems.----------------------------WHAT WILL MAKE YOU STAND OUT----------------------------Background in experimentation and measurement. We're looking to streamline our experimentation reporting framework and would love your help.A workflow involving reproducible methods and version control - Github, Docker.Experience automating dashboards with business intelligence tools - Looker, Tableau.Passionate about teaching the world to code. Empathy for our learners, such as a background in education or past experience using our site.---------------------------------------INTERESTING QUESTIONS YOU MIGHT WORK ON---------------------------------------What are some different types of patterns in user behavior?What do we do when we are unable to conduct an experiment?Can we predict whether a learner will renew their subscription?How do we improve the relevance of our course recommendations?How can we scale our existing processes? (experiment reporting framework, forecasting)At Codecademy, we are committed to teaching people the skills they need to upgrade their careers. Codecademy aims to educate a richly diverse demographic of learners with our product and in order to accomplish this, we believe our team should reflect that rich diversity. Our company celebrates diversity in all of its forms-- race, gender, color, national origin, marital status, sexuality, religion, veteran status, age, ability, disability status-- and works to create an inclusive workplace where people of all backgrounds and beliefs are empowered to better their futures."
"Data Scientist","Discovery Communications, LLC","Bellevue, WA","https://www.indeed.com/rc/clk?jk=ffce5a463dcab4b8&fccid=f17180ffbe436a3c&vjs=3","Position SummaryAbout DiscoveryDiscovery, Inc. is the global leader in real life entertainment. We serve passionate fans with content that inspires, informs, and entertains, providing leadership across deeply loved and trusted brands, such as Discovery Channel, TLC, Animal Planet, HGTV, Food Network, and Travel Channel. Available in 220 countries and territories and 50 languages, Discovery reaches viewers on all screens and services, from free-to-air and pay-TV channels, to digital products and streaming services, to social and mobile-first content and formats. Discovery delivers over 8,000 hours of original programming each year.About UsDiscovery's Digital group is a well-funded start-up within Discovery, Inc. We are fast, nimble, and have fun developing new, innovative, and immersive digital products and content for iconic brands. We are working at the crossroads of technology, entertainment, and every day utility. As content creators across the digital ecosystem, we continuously leverage our technology to create immersive viewing and interactive experiences. We tell engaging stories to millions of viewers across the Internet every day, and bring new interactive experiences to life to not only entertain, but improve the lives of our customers.Position SummaryWe are hiring a Data Scientist in Bellevue, Washington to help build, scale, and improve data models to drive key features and deliver critical insights across our food, home, and lifestyle products. The Data Scientist will bring their experience and skill to the Data Science and Analytics team and contribute wholly or partly in creating scalable data models using various modeling or machine learning techniques to support our direct-to-consumer products and apps.This role will own whole or components of data models that drive specific product features and drive insights in support of our consumer products across mobile, tablets, web, connected TV, voice, and emerging technologies. They will use big data platforms and statistical, econometric, and/or machine learning techniques to enable product capabilities and features beyond what is feasible using heuristics or curation. The data scientist will ensure the ongoing performance of reliable and ever-improving data models using modern modeling technologies.An ideal candidate will be a driven, passionate advocate for using data science to produce great experiences for our customers. This person will make data-driven decisions, have an insatiable curiosity, love to invent and innovate to solve difficult problems, and obsess about their customers. They will have a strong point of view but remain open-minded should evidence lead elsewhere. They are a team player whom others enjoy working with because they are reliable, innovative, and care for their team members. They build trust with people from all areas of the business and have a proven track record. The data scientist takes end-to-end ownership of their work and consistently delivers results in a fast-paced environment. When their models fail to perform at first, they persist, learn, and iterate to deliver ever improving data models and solutions.Responsibilities1. Partner with product, marketing, engineering, and analytics stakeholders to understand and prioritize where we can leverage data science and modeling to support key business goals and processes.2. Determine the best modeling approach to solve and automate various problems - finding solutions that effectively balance performance, simplicity, and scalability.3. Work with engineering and analytics teams to identify scalable, accessible data sources for modeling.4. Design, build, maintain, and improve data models to deliver customer, product, and marketing features and insights.5. Ensure data models are production ready and perform to sufficiently support real-time product usage.6. Prepare redundant and scalable data models that efficiently use resources and elegantly handle disruptions.7. Ensure data integrity and accuracy across all model inputs.8. Partner with other data science teams to share best practices and insights to support ongoing learning.9. Make data science techniques approachable and understandable to non-data scientists.10. Support the hiring and development of other data scientists, analysts, and other technical professionals, helping them enhance their skills, while supporting a fun and engaging culture.RequirementsMinimum of 3+ years of proven technical experience in data science and modeling.Experience with statistical programming languages, such as Python or R is required.Experience in structuring, cleansing, and preparing large, complex datasets for modeling.Experience with SQL and other data querying techniques.Experience with Apache Spark and Hadoop is preferred.Experience with Amazon Web Services (Redshift, S3, EC2, EMR, etc.) is preferred.Demonstrated ability to work across product, engineering, and analytics teams to evaluate new ideas, discuss technical concepts, create scalable designs, implement new models, and make tradeoffs to remove roadblocks.Strong understanding of digital products, e-commerce economics and strong business acumen.Demonstrated ability to iterate and improve models both prior to and after they are implemented in production.Strong written and verbal communication skills. Can communicate the results of your work clearly to your audience.Master’s degree in quantitative or technical field (engineering, statistics, computer sciences, etc.) is a required.Must have the legal right to work in the United StatesBelleve, Washington, WA, Seattle"
"Data Scientist","RiVi Consulting Group","New York, NY","https://www.indeed.com/rc/clk?jk=4549c789057aa8f0&fccid=c6740ca0f8a588b9&vjs=3","Requirements:Experience in relevant areas of computer science, including data engineering, applied machine learning, deep learning, NLP or related disciplines.Strong foundation in coding skills relevant to data science/engineering, e.g., BigQuery, Python, SQL, Python, Tensorflow, CloudML, Spark, Kubernetes etc.Familiarity with modern data pipelines and ETL practices e.g. Airflow.Extensive experience solving analytical problems using quantitative approaches.Experience developing production-quality data products using the results of quantitative research.Experience with open source machine learning platforms e.g. TensorFlow, sci kit-learn.Experience with cloud e.g. Google Cloud Platform.--RiVi Group"
"Data Scientist","Spin Electric Scooters","San Francisco, CA","https://www.indeed.com/rc/clk?jk=b7c1dfb069011b83&fccid=cba94a481c16bedf&vjs=3","About SpinSpin operates electric scooters in cities and campuses nationwide, bringing sustainable last-mile mobility solutions to diverse communities. Recognized for its consistent cooperation and collaboration with cities, Spin partners closely with transportation planners, elected officials, community groups, and university administrators to bring stationless mobility options to streets in a responsible and carefully orchestrated manner.Based in San Francisco, Spin is a diverse team of engineers, designers, urban planners, policymakers, lawyers and operators with experience from Y Combinator, Lyft, Uber, local and federal government, and the transportation advocacy world. Spin was known for launching the first stationless mobility program in Seattle, and has since expanded to become the exclusive electric scooter partner in mid-sized cities like Coral Gables, Florida and Lexington, Kentucky, and one of a few permitted scooter operators in large cities like Denver, Detroit, and Washington, D.C. The team embeds in cities and neighborhoods to understand their specific transportation needs, and hires locally from the community.Spin is expanding quickly and looking for top-tier talent to help us bring affordable and accessible transportation options to cities and define what future safe streets will look like.About the RoleWe are looking for a highly experienced data scientist to solve numerous optimization problems that will impact rider experience, operation efficiency, and help elevate business growth on a massive scale. You will be responsible for developing analytical insights, machine learning models and actionable data-infoemd solutions. You will also be experimenting with data to predict future performance. As Spin is a data informed organization, you will present findings to senior management to strengthen business decisions.The TeamOur team consists people that are passionate about creating finely polished and intuitive experiences and, at the same time, obsess over performance and reliability of what we build. We challenge the status quo and strive towards finding the best way to solve problems.We work in very small groups to keep processes and overhead low, so we have a lot of trust and accountability to perform the work required to build the best product.ResponsibilitiesApply statistical techniques to develop analyses and models toward insights improving growth, experience, and operationsDesign, build, train and test Machine Learning modelsWrite production-level code to convert your ML models into working pipelinesCreate visualizations and communicate findings and collaborate cross-organizationally, to drive business understanding; identify behaviors, trends, and opportunities; and facilitate launch decisionsCollaborate with product, data, engineering, business and operations teams to frame analytical problems and design ML solutionsQualificationsDegree in a quantitative field like statistics, economics, engineering, or applied math preferredMinimum of 3-5 years of relevant experience in data science roleKnowledge of ML libraries and ability to build ML workflowsStrong oral and written communication skills, and ability to collaborate with cross-functional partners to build the businessExperienced in PythonBenefits & PerksOpportunity to join a fast-growing startup and help shape and establish the company’s industry leadershipCompetitive health benefitsDaily catered lunch in our SF officeUnlimited PTO for salaried rolesCommuter stipend plus pre-tax benefitsMonthly cell phone bill stipendWellness perk for salaried rolesSpin is an equal opportunity employer and will not discriminate against any employee or applicant for employment in an unlawful matter. We celebrate diversity and are committed to creating an inclusive environment for all individuals. Spin treats all employees and job applicants on the basis of merit, qualifications, and competence without regard to any qualified individuals' sex, race, color, religion, national origin, ancestry, gender (including pregnancy, breastfeeding, or related medical condition), sexual orientation, gender identity, gender expression, age, physical or mental disability, medical condition, genetic characteristic or information, marital status, military and veteran status, or any other characteristic protected by state or federal law. Spin also considers qualified applicants with criminal histories, consistent with applicable local, state, and federal law.Spin is committed to providing reasonable accommodations for qualified individuals with disabilities in its job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at job_accommodations@spin.pm."
"Data Scientist","Physera",NA,"https://www.indeed.com/rc/clk?jk=d0b0022b9afc2ace&fccid=5e7b71ca4e6f13fe&vjs=3","Physera is looking for experienced data scientists to join our team and apply their expertise across operational, business and clinical data. We build software and programs to support the delivery of next-generation health care. Putting better information in the hands of patients and providers alike is at the core of Physera’s mission. That is where you come in.The most important characteristic of everyone at Physera is curiosity – we build software to help people engage with their health, and we are bridging new ground every day. We need data scientists who are excited to try new approaches to measuring, delivering, and evaluating the myriad factors that influence a person’s health related decisions, so that we can collectively learn the right approach to delivering the best health care experiences.Like everyone else at a startup, our data scientists should be comfortable dealing with loose specifications, working both independently and in coordination, and being involved in the product process from cradle to adulthood.Who we areWe are a passionate team bringing innovative technology, product, and care delivery expertise to healthcare. We strive to improve access to essential healthcare services while also providing the assistive technology that is necessary to help drive better outcomes.Who you areYou are a data scientist who likes diversity in your daily work, taking on challenges at any point in the data science stack: instrumentation, aggregation, visualization, modeling, and all the rest. You are an integrative thinker who likes to bridge all aspects of a company’s operations in order to achieve the understanding required to build great products and a successful business.You HaveUndergraduate or graduate degree in a quantitative field.4+ years experience as a data scientist, quantitative researcher, or similar analyst role.Fluency in some scientific/analytic programming variant (R/Python/Julia or similar)Good design intuition and empathy for people using products you work onAbility to contribute to the dialog about how systems are designed, built, and evaluated.Also GreatExperience working in healthcare or another regulated industryAbout UsPhysera provides individualized physical therapy delivered by expert PTs through the convenience of a smartphone. Our cutting-edge technology supports a convenient, engaging, and personal care experience – driving higher adherence and better outcomes. We remove unnecessary complexity from healthcare enabling patients and providers to focus on the aspects of care that are shown to help people get better. We partner with employers and health plans focused on improving the quality of life for their employees and plan members.Physera is committed to building a diverse, inclusive workforce and we provide equal employment opportunity for all applicants and employees. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status."
"Data Scientist – Machine Learning, NLP and ImageExpert","Novartis","East Hanover, NJ","https://www.indeed.com/rc/clk?jk=6c4a5b5a26551f74&fccid=c35194d01a9e2595&vjs=3","Come join as at NOVARTIS, we are looking for exceptional data scientists to design and execute data and analytics use cases for COE Data & Analytics. Can you keep pace with open source revolution in AI, work alongside Digital/Data leaders and partner with business stakeholders to support Novartis transformation journey? If YES, then we want to hear from you!Your responsibilities:In this newly created role, you will:Innovate and recommend advanced predictive analytics, computational science, Natural Language Processing (NLP), machine learning and deep learning techniques to answer research questions and synthesize insights that achieve business objectives.Establish scalable, efficient, automated solutions for large scale data analyses, model development, model validation and model implementation. Work to translate prototypes into new products, services, and features and provide guidelines for large-scale implementation.Build and fine tune algorithms that scale up from small-scale proof-of-concept stage to full production systemsBuild knowledge artifacts of real business problems that were solved with advanced analytics techniques which can be published in journalsWhy consider Novartis?750 million. That’s how many lives our products touch. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.We are Novartis. Join us and help us reimagine medicine.EEO StatementThe Novartis Group of Companies are Equal Opportunity Employers and take pride in maintaining a diverse environment. We do not discriminate in recruitment, hiring, training, promotion or any other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, marital or veteran status, disability, or any other legally protected status.Minimum requirementsWhat you’ll bring to the role:An advanced degree (master’s or doctoral) in a highly quantitative field including but not limited to Computer Science, Applied Mathematics, Operations Research, Biomedical Engineering, Computational Physics, Electrical EngineeringThree or more years of relevant experience in Image/NLP/DS story tellingExperience conducting end-to-end analysis for large scale data setsCross-industry experience highly preferred and previous experience in either pharma, biotech or healthcare desired.DivisionNBSBusiness UnitIT NBSCountryUSAWork LocationEast Hanover, NJCompany/Legal EntityNovartis CorporationFunctional AreaInformation TechnologyJob TypeFull TimeEmployment TypeRegular"
"Data Scientist","1-800-Flowers","Melrose Park, IL","https://www.indeed.com/rc/clk?jk=4b7cdd29511a16eb&fccid=2591a885cb58d5d6&vjs=3","The Data Scientist (Senior Manager level) will be part of the Enterprise BI team at 1-800-Flowers.com, Inc. This individual will manage one or more analysts and focus on customer-level advanced analytics for the direct-to-consumer and business-to-business channels.Responsibilities include, but are not limited to:As a hands-on analytics leader, deliver actionable insights while prioritizing and managing the workload of junior analystsCollaborate with business owners and propose appropriate analytics solutions to address critical business questionsCreate Tableau dashboards to empower business ownersDevelop advanced analytics solutions to address some open business questions, e.g.,Multi-Brand Customer SegmentationNext Best Offer/ Next Best BrandChannel AttributionCustomer Retention"
