"jobTitle","company","location","link","jobDescription"
"Manager, Data Science","Waggener Edstrom","Portland, OR","https://datajobs.com/Waggener-Edstrom/Manager-Data-Science-Job~2681","OverviewWaggener Edstrom, one of the world's largest independent integrated communications companies is seeking a Manager, Data Science for their Insights & Analytics team. You know how to harness the power of big data, statistics and data mining to glean insight that fuel solutions to our client’s hardest problems. You are passionate about working with huge datasets to extract meaningful business insights that inform predictive models and drive positive impact. You are a self-starter, comfortable with ambiguity. You want to make a difference and play a large role in an innovative company and dynamic industry. You value partnering and collaborating with cross agency team members with diverse skills sets and expertise to create solutions that are deeply grounded in our client’s business context and help solve their hardest problems. You are the consummate storyteller with an innate ability to make the complex usable and consumable for diverse internal and external audiences.The Manager, Data Science, possesses the unique blend of curiosity, creativity and statistical mastery combined with the proven ability to develop paths through ambiguous situations that produce high quality, actionable results. The Manager, Data Science possesses mastery in using systems thinking to frame-up and solve problems, and communicate complex ideas in simple ways. The Manager, Data Science has the ability to discover, blend, manipulate and create insights from a multitude of data sources.As a strategic member of the senior I&A business leadership team, the person will help guide the evolution the business with the ultimate mission of delivering innovative and market differentiating insight & impact solutions.This position can be based in either our Bellevue, WA or our Lake Oswego, OR office.Responsibilities"
"Manager, Customer Information Analytics","The Walt Disney Company","Burbank, CA","https://datajobs.com/The-Walt-Disney-Company/Manager-Customer-Information-Analytics-Job~14864","Job Summary:"
"Marketing Analytics & Insights Manager","Disney Parks & Resorts","Glendale, CA","https://datajobs.com/Disney-Parks-Resorts/Marketing-Analytics-Insights-Manager-Job~14853","Job Summary:"
"Senior Data Analyst (Mobile Games)","PerBlue","Madison, WI","https://datajobs.com/PerBlue/Senior-Data-Analyst-Mobile-Games--Job~13361","PerBlue is looking for a talented Senior Data Analyst to join our team. We’re a quickly growing independent studio whose free-to-play midcore mobile games have been played by millions people around the world, including our recently launched Disney Heroes: Battle Mode game. We’re looking for an ambitious data lover who can help us dig through mountains of video game data, analyze it, find actionable insights, and present them to everyone else in the team."
"Performance Analyst","Walt Disney World Resort","Orlando, FL","https://datajobs.com/Walt-Disney-World-Resort/Performance-Analyst-Job~13230","Job Summary:"
"Digital and Travel Ops Analytics Internship, Spring 2019 ","Disney Parks & Resorts","Celebration, FL","https://datajobs.com/Disney-Parks-Resorts/Digital-and-Travel-Ops-Analytics-Internship-Spring-2019--Job~12630","Job Summary:"
"Personalization Rev Mgmt & Analytics Intern, Spring 2019","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Personalization-Rev-Mgmt-Analytics-Intern-Spring-2019-Job~12627","Job Summary:"
"Graduate Data Analytics Internship, Spring 2019","Disney Parks & Resorts","Burbank, CA","https://datajobs.com/Disney-Parks-Resorts/Graduate-Data-Analytics-Internship-Spring-2019-Job~12617","Job Summary:"
"Data Analytics: Pricing & Integration Intern, Spring 2019","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Data-Analytics-Pricing-Integration-Intern-Spring-2019-Job~12600","Job Summary:"
"Sales Analytics & Insights Intern, Spring 2019","Disney Parks & Resorts","Celebration, FL","https://datajobs.com/Disney-Parks-Resorts/Sales-Analytics-Insights-Intern-Spring-2019-Job~12597","Job Summary:"
"Advanced Analytics Analyst","Partners Federal Credit Union","Lake Buena Vista, FL","https://datajobs.com/Partners-Federal-Credit-Union/Advanced-Analytics-Analyst-Job~12586","Job Summary:"
"Sr. Revenue Management Analyst","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Sr-Revenue-Management-Analyst-Job~12571","Job Summary:"
"Advanced Analytics Manager","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Advanced-Analytics-Manager-Job~12558","Job Summary:"
"Pricing Analyst (Merchandise)","Disney Parks & Resorts","Kissimmee, FL","https://datajobs.com/Disney-Parks-Resorts/Pricing-Analyst-Merchandise--Job~12274","Job Summary:"
"Senior Manager, Marketing Analytics & Insights","Disney Parks & Resorts","Celebration, FL","https://datajobs.com/Disney-Parks-Resorts/Senior-Manager-Marketing-Analytics-Insights-Job~12234","Consumer Insight, Measurement & Analytics (CIMA) is part of the Global Marketing & Sales organization within Disney Parks, Experiences & Consumer Products (DPECP). CIMA influences decision making with integrated, objective, and actionable insights. Within CIMA, the Marketing Analytics & Insights (MAI) team provides objective assessments of DCECP marketing to inform strategy, understand performance, optimize investment, and maximize business impact.The Senior Manager, Marketing Analytics & Insights must possess a passion for analytics, marketing/advertising technology and leadership. This individual will lead a team and develop a reporting ecosystem and build capabilities that will provide media reporting at the channel, message, creative, geography, and audience level. This team will provide reporting that will allow continuous optimization of content and campaigns as well as support larger strategic efforts including analytics to develop insights to the overall business as well as the Media organization. This individual will also support the data strategy/innovation goals that will enable CIMA to drive efficiencies and capabilities. This team will be leveraging a broad spectrum of marketing, media, and sales data to develop new reporting and analysis capabilities to support decision making for Walt Disney Parks & Resorts lines of businesses. The person must be comfortable working with partners, conducting analyses, preparing reports, and communicating insights as they will act as a key advocate for the benefits data and analytics can drive throughout the organization. This position reports to the Director, Marketing Analytics & Insights and will be based in Orlando, FL or Glendale, CA."
"Sr Digital Analyst","Disney Parks & Resorts","Anaheim, CA","https://datajobs.com/Disney-Parks-Resorts/Sr-Digital-Analyst-Job~12165","Job Summary:"
"Insights Analyst","The Walt Disney Company","New York, NY","https://datajobs.com/The-Walt-Disney-Company/Insights-Analyst-Job~12153","About BAMTECH Media:"
"Sr Digital Analyst","Disney Parks & Resorts","Celebration, FL","https://datajobs.com/Disney-Parks-Resorts/Sr-Digital-Analyst-Job~12145","Job Summary:"
"Sr Manager, Analytics","Disney ABC Television Group","New York, NY","https://datajobs.com/Disney-ABC-Television-Group/Sr-Manager-Analytics-Job~12101","Job Summary:"
"Analytics Consultant/Sr. (Revenue Management & Analytics)","Disney Parks & Resorts","Burbank, CA","https://datajobs.com/Disney-Parks-Resorts/Analytics-Consultant-Sr-Revenue-Management-Analytics--Job~12088","Job Summary:"
"F&B Pricing and Revenue Management Analyst","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/F-B-Pricing-and-Revenue-Management-Analyst-Job~12084","The Revenue Management and Analytics (RM&A) team supports clients across all corporate segments, including Walt Disney Parks & Resorts. Teams support Parks & Resorts lines of business including Admissions, Lodging, Merchandise and Food & Beverage (F&B) in the core competencies of pricing, yield management, revenue planning, forecasting, promotions, and optimization. Candidates should have a natural curiosity to understand the ""why"" behind business performance, take a proactive role in problem-solving, be results oriented, be able to prioritize and be a team player in a collaborative environment.This position will develop and analyze pricing and revenue management strategies to maximize overall profitability in the Food & Beverage, Merchandise, Tours & Recreation, and Events lines of business for Walt Disney Parks & Resorts. A successful Pricing Analyst will have a natural curiosity on the key drivers of the business, continuously and expeditiously improving the Disney value proposition for our Guests, Cast, and Shareholders through comprehensive business insight and collaborative partnerships that deliver innovative and optimal analytical solutions. This position will also work with key partners including Operations, Finance, Line of Business, Commercial Strategy, Communications/Public Affairs, and internal RM&A partners to execute and measure implemented tactics.This position will report to the Manager-Pricing."
"Data Analyst Internship - Fall 2018","The Walt Disney Company","Burbank, CA","https://datajobs.com/The-Walt-Disney-Company/Data-Analyst-Internship-Fall-2018-Job~12082","Job Summary:"
"Sr. Omni-Channel Analyst","Disney Parks & Resorts","Celebration, FL","https://datajobs.com/Disney-Parks-Resorts/Sr-Omni-Channel-Analyst-Job~12076","Job Summary:"
"Customer Relationship Management (CRM) Data Analyst - Project Hire","The Walt Disney Studios","Burbank, CA","https://datajobs.com/The-Walt-Disney-Studios/Customer-Relationship-Management-CRM-Data-Analyst-Project-Hire-Job~12072","Job Summary:"
"Research Analyst - Tisch College-18001131","Tufts University","Medford/Somerville, MA","https://datajobs.com/Tufts-University/Research-Analyst-Tisch-College-18001131-Job~11524","Job DescriptionResearch Analyst - Tisch College-18001131DescriptionThis is a grant funded position and is not eligible for severance pay.The Research Analyst will work with CIRCLE (The Center for Information and Research on Civic Learning and Engagement), a research-based think tank that studies how young people in the United States develop knowledge, skills and dispositions for effective democratic engagement. CIRCLE's work covers a broad range of disciplines and fields, from K-12 civic education, youth voting, youth organizing, youth and civic media, to community characteristics that promote civic development. CIRCLE currently works on major initiatives in partnership with organizations that focus on low-income youth. Although CIRCLE studies civic development and engagement of all youth, the central focus of its work is on expanding access to civic learning and engagement opportunities especially for marginalized youth from various backgrounds. CIRCLE is an influential force and a premier source of information —facts, trends, assessments, and practices—related to youth civic engagement. CIRCLE reaches both academic and practitioners audiences through both academic and popular media, including a large number of features in major news outlets. Founded in 2001, CIRCLE has been part of Tisch College since 2008 and CIRCLE staff are fully integrated into the organizational life of Tisch College and Tufts University, offering CIRCLE staff a number of opportunities to develop skills in and outside of research.The Jonathan M. Tisch College of Civic Life prepares students in all fields of study for lifetimes of active citizenship, promotes new knowledge in the field, educates Tufts students and beyond for a life of active citizenship, and applies our research to evidence-based practice in our programs, community partnerships, and advocacy efforts. Tisch College's work is central to Tufts University's mission. Tisch College offers several opportunities to engage Tufts students in meaningful community building and other civic and political experiences, explore personal commitments to civic participation, and take on active and effective roles in public life and to engage faculty in expanded active citizenship research and teaching. Tisch College also seeks to influence higher education in the US and abroad to embrace active citizenship mainly through its work via Institute for Democracy in Higher Education.The Research Analyst, in collaboration with a broad array of professionals, contributes to the development and execution of all phases of research & evaluation projects and technical assistance activities, including survey design, implementation, data preparation, analysis, data visualization and report preparation. The Research Analyst will work on multiple projects simultaneously and support CIRCLE's overall operation, and will support management of project timelines and deliverables.QualificationsBasic Requirements: "
"Manager of Analytics & BI","edX","Cambridge, MA","https://datajobs.com/edX/Manager-of-Analytics-BI-Job~11160","Overview"
"HR Data Analytics Advisor","FedEx Express","Memphis, TN","https://datajobs.com/FedEx-Express/HR-Data-Analytics-Advisor-Job~10981","HR Data Analytics Advisor"
"Director of Data Management & Analytics","Success Academy Charter Schools","New York, NY","https://datajobs.com/Success-Academy-Charter-Schools/Director-of-Data-Management-Analytics-Job~10930","At Success Academy, we are redefining what’s possible in public education. Since opening our first school in Harlem in 2006, we have swiftly grown to 46 high-performing schools, from Bed-Stuy to the Bronx, serving approximately 15,000 kids. We are scaling to 100 great schools serving 50,000 children across New York City, bringing transformational change here and across the country. We believe all children, regardless of zip code or family income, deserve the life-changing opportunities that a world-class education brings. To achieve exceptional results for children, we hire the best, and the brightest. We value excellence, ethics, and celebrate diversity, and are relentlessly committed to improving ourselves and our work to enhance the lives of our scholars."
"Revenue Planning Analyst, Theme Parks & Resorts","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Revenue-Planning-Analyst-Theme-Parks-Resorts-Job~10594","The Theme Park & Resorts Revenue Planning team develops long term revenue plans, evaluates proposed strategic initiatives and capital investments, and measures executed revenue growth initiatives for Walt Disney Parks & Resorts. We are seeking a detail-oriented individual who will develop unbiased, holistic business insights and clearly articulate recommendations to help drive revenue growth and improve the Guest experience. The ideal candidate should be a solution oriented self-starter with superior analytical skills, who can leverage a highly complex data set and extract key learnings. She/he should also have excellent written, verbal, and interpersonal communication and presentation skills. This role will have the opportunity to inform and shape the long term revenue plan and capital investments. She/he will partner with many areas across the company including Business Development, Finance, Revenue Forecasting, Pricing, Operations Integration, Marketing & Sales, Consumer Insights and Walt Disney Imagineering to add value for our Guests and Shareholders."
"Data Analyst (Seasonal)","Disney Parks & Resorts","Lake Buena Vista, FL","https://datajobs.com/Disney-Parks-Resorts/Data-Analyst-Seasonal--Job~10575","The Walt Disney Parks & Resorts Management Science & Integration (MSI) consulting team is responsible for supporting clients across The Walt Disney Company including Parks and Resorts, Media Networks (e.g., ABC, ESPN, etc.), Studio Entertainment (The Walt Disney Studios, Disney Theatrical) and Disney Consumer Products and Interactive Media. MSI leverages technology, data analytics, optimization, statistical and econometric modeling to explore opportunities, shape business decisions and drive business value. MSI seeks forward-thinking team members who are passionate about delivering quality results and enjoy working closely with key partners on both strategic and tactical challenges. Candidates should have a natural curiosity to understand the ""why"" behind business performance, take a proactive role in problem-solving, be results oriented, be able to prioritize and be a team player in a collaborative environment.  Your Role:  This position will be engaged in projects that involve the use of complex models and web based tools to answer difficult business questions, improve business efficiency, or guide strategy development."
"Associate Dean for Data Analysis & Operations","Princeton University","Princeton, NJ","https://datajobs.com/Princeton-University/Associate-Dean-for-Data-Analysis-Operations-Job~10459","Princeton University"
"Data Analyst","Magnitude Capital, LLC","New York, NY","https://datajobs.com/Magnitude-Capital-LLC/Data-Analyst-Job~9244","Magnitude Capital operates a growing, multi-billion dollar fund of hedge funds business from our headquarters in midtown Manhattan. We are looking for an experienced data analyst to lead efforts to ensure the quality, consistency, accuracy, and availability of data throughout the organization."
"Director of Business Intelligence & Analytics","Icon Media Direct","Sherman Oaks, CA","https://datajobs.com/Icon-Media-Direct/Director-of-Business-Intelligence-Analytics-Job~9210","Are you a Business Intelligence professional looking to head up a team of amazing analysts?  Are you a roll-up-your-sleeves type of leader that thrives on helping businesses succeed with your insights? Icon Media Direct is seeking a Director for our Business Intelligence and Analytics team. The ideal candidate is a results-oriented, confident strategic thinker that consistently demonstrates leadership and motivates through teamwork and collaboration.  If you are passionate about data analytics and understand the need for inspiration to create impactful change, this may be the opportunity for you.  "
"Sr. Analyst, Social Media","Canvas Worldwide","Playa Vista, CA","https://datajobs.com/Canvas-Worldwide/Sr-Analyst-Social-Media-Job~8914","The job for the Sr. Analyst, Analytics will be a seasoned data analyst with experience analyzing social media data across paid, earned, and owned channels. The person hired will support a rigorous, insights-driven analytics process and help mentor the team to ensure that they are efficiently producing high quality, accurate work, and fulfilling all necessary day-to-day analytics deliverables.  "
"Research Analyst","Human Capital Research Corporation","Evanston, IL","https://datajobs.com/Human-Capital-Research-Corporation/Research-Analyst-Job~8868","~~  Human Capital Research CorporationResearch AnalystHuman Capital Research Corporation (HCRC), an Evanston based research consultancy specializing in higher education enrollment, finance and market development is seeking individuals with outstanding quantitative and creative talents to join our group of analyst-consultants.Professional staff at HCRC work in a team setting in close collaboration with institutional clients on a wide variety of applied research and policy related projects. As a Research Analyst you will be responsible for executing significant analytic projects under the supervision of senior staff."
"Data Visualization Analyst","Arc Aspicio","Washington DC","https://datajobs.com/Arc-Aspicio/Data-Visualization-Analyst-Job~8856","Arc Aspicio is a rapidly growing management consulting and technology company that specializes in homeland security. We are dedicated to excellent client service and innovation. Our entrepreneurial consultants solve difficult problems for our clients in a supportive, “helping” team environment. Candidates join our consulting practice to work on mission-critical projects and quickly learn on the projects, through formal training, and by contributing to company growth. We are seeking loyal, long-term members for our close-knit team to help us become the most trusted consulting company in homeland security. In 2015, Consulting Magazine recognized Arc Aspicio as one of the Fastest Growing Firms in the country. We have been recognized as one of the 2015 Best Places to Work in Virginia."
"Assistant Director, Advanced Analytics","Chicago Cubs","Chicago, IL","https://datajobs.com/Chicago-Cubs/Assistant-Director-Advanced-Analytics-Job~8209","ROLE"
"TV Advertising Data Analyst, Team Lead","Acxiom","Burlington, MA","https://datajobs.com/Acxiom/TV-Advertising-Data-Analyst-Team-Lead-Job~8187","Acxiom TV solutions are tailored to the needs of top-tier distributors, network programmers (content providers) and leading national advertisers.  Our solutions bring together the audience selection precision of direct marketing, the performance accountability of digital marketing, and the emotional brand storytelling of video across consumer devices in a privacy-safe fashion.  We are currently looking to fill an Analysis Team Lead role on this small, growing team based in Burlington, MA."
"Research Analyst","Human Capital Research Corporation","Evanston, IL","https://datajobs.com/Human-Capital-Research-Corporation/Research-Analyst-Job~7864","Human Capital Research CorporationResearch Analyst"
"Data Analytics Project Manager (PMP)","Arc Aspicio","Washington DC","https://datajobs.com/Arc-Aspicio/Data-Analytics-Project-Manager-PMP--Job~7631","Arc Aspicio is a rapidly growing management consulting and technology company that specializes in homeland security. We are dedicated to excellent client service and innovation. Our entrepreneurial executives solve difficult problems for our clients in a supportive, “helping” team environment. Our executives are the linchpin between our strong company culture and our innovative project teams. We are looking for executives that love to be a part of the future direction of the company and inspiration to their teams. They are interested in implementing solutions for our clients that accelerate mission success. In 2015, Consulting Magazine recognized Arc Aspicio as one of the Fastest Growing Firms in the country. We have been recognized as one of the 2015 Best Places to Work in Virginia."
"Lead Data Analyst (SAS)","The American Institutes for Research","Washington DC","https://datajobs.com/The-American-Institutes-for-Research/Lead-Data-Analyst-SAS--Job~7508","Be part of something innovative and cutting edge. Join our team of more than a hundred software engineers, designers, project managers and software specialists that are smart, creative and excited by what they do.Some of our ground-breaking work includes:"
"Digital Analytics Specialist","Ethology","Scottsdale, AZ","https://datajobs.com/Ethology/Digital-Analytics-Specialist-Job~7012","Company Description"
"Senior Marketing Analyst","Embrace Home Loans","Sacremento, CA","https://datajobs.com/Embrace-Home-Loans/Senior-Marketing-Analyst-Job~6280",""
"Director of Consumer Analytics and Business Insights","Sleep Number by Select Comfort","Plymouth, MN","https://datajobs.com/Sleep-Number-by-Select-Comfort/Director-of-Consumer-Analytics-and-Business-Insights-Job~6153","The Director of Consumer Analytics and Business Insights has primary responsibility for setting the strategy and vision of an Enterprise Data Capability, and for managing the day-to-day tactical operations of the data analytics and business insights team.The Director will lead his/her team by establishing and executing a vision for the delivery of integrated consumer and business insights to the business’s key stakeholders, via the establishment and management of an analytics platforms and supporting solutions. This position will be ultimately responsible for helping Sleep Number continue to differentiate and compete through insights and analytics."
"Ad Sales Reporting & Analytics Senior Manager","Discovery Communications","New York, NY","https://datajobs.com/Discovery-Communications/Ad-Sales-Reporting-Analytics-Senior-Manager-Job~6051","Discovery Communications (Nasdaq: DISCA, DISCB, DISCK) is the world’s #1 pay-TV programmer reaching nearly 3 billion cumulative subscribers in more than 220 countries and territories. Discovery is dedicated to satisfying curiosity, engaging and entertaining viewers with high-quality content on worldwide television networks, led by Discovery Channel, TLC, Animal Planet, Investigation Discovery and Science, as well as U.S. joint venture network OWN: Oprah Winfrey Network. Discovery also controls Eurosport International, a premier sports entertainment group, including six pay-TV network brands across Europe and Asia. Discovery also is a leading provider of educational products and services to schools, including an award-winning series of K-12 digital textbooks, through Discovery Education, and a digital leader with a diversified online portfolio, including Discovery Digital Networks. For more information, please visit www.discoverycommunications.com."
"Senior Research Data Analyst","National Education Association","Washington DC","https://datajobs.com/National-Education-Association/Senior-Research-Data-Analyst-Job~6034","Senior Research Data Analyst, #0710"
"Sr. Data Analyst","NIKA Architects + Engineers","Rockville, MD","https://datajobs.com/NIKA-Architects-Engineers/Sr-Data-Analyst-Job~5983","Senior Data Analyst"
"Web Conversion Analyst","TradeKing","Charlotte, NC","https://datajobs.com/TradeKing/Web-Conversion-Analyst-Job~5805","The Position"
"Associate Business Analyst","InRhythm, Inc.","Richmond, VA","https://datajobs.com/InRhythm-Inc-/Associate-Business-Analyst-Job~5727","Company Description"
"Statistician","Whitepages","New York , NY","https://datajobs.com/Whitepages/Statistician-Job~5236","Data Scientist / Statistician (Quantitive Analysis)"
"Senior Scientist","Blue Water Satellite","Toledo, OH","https://datajobs.com/Blue-Water-Satellite/Senior-Scientist-Job~5067","Blue Water Satellite is searching for a mathematically literate data scientist for the role of Senior Scientist supporting the Chief Technology Officer of the company.  Principal job functions will be developing and exercising algorithms for new satellite, aircraft and drone deployed lidar, multispectral and hyperspectral imagers."
"Data Analyst","MRT Trading LLC","New York, NY","https://datajobs.com/MRT-Trading-LLC/Data-Analyst-Job~4680","MRT Trading LLC is a fully automated algorithmic trading firm that employs statistical arbitrage and market making strategies.  MRT Trading LLC is seeking to leverage its sophisticated research and trading infrastructure by adding data architects and data scientists to its team for the purpose of improving operational efficiency and finding new market opportunities.  "
"Freelance Marketing Data Analyst","Metia","Kirkland, WA","https://datajobs.com/Metia/Freelance-Marketing-Data-Analyst-Job~4661","Company Description"
"HR Business Intelligence Analyst","Recruiting Solutions, Inc.","Clearwater, FL","https://datajobs.com/Recruiting-Solutions-Inc-/HR-Business-Intelligence-Analyst-Job~4635","Job Description"
"Senior Analyst","Council For Logistics Research Inc.","Arlington, VA","https://datajobs.com/Council-For-Logistics-Research-Inc-/Senior-Analyst-Job~4572","Company Description"
"Content and Distribution Analytics Manager","Spotify","New York, NY","https://datajobs.com/Spotify/Content-and-Distribution-Analytics-Manager-Job~4426","At Spotify, we’re focused on providing the right music for every moment. We’ve connected tens of millions of people to their favorite songs and created a service that people use to discover and share music they love. We’re currently in 55+ markets and growing fast!"
"Senior Product Development Analyst","Spotify","New York, NY","https://datajobs.com/Spotify/Senior-Product-Development-Analyst-Job~4423","We are looking for an outstanding Senior Product Development Analyst to guide Spotify’s product decisions by crunching large data sets, analyzing the results and gaining insight.We collect and glean vast amounts of data on a daily basis to learn more about Spotify: our users, artist trends, advertisement effectiveness and much more. Our team's role is to make Spotify a better company through the use of data-driven decision making.Responsibilities:"
"Marketing Analytics Manager","Spotify","New York, NY","https://datajobs.com/Spotify/Marketing-Analytics-Manager-Job~4411","At Spotify, we’re focused on providing the right music for every moment. We’ve connected tens of millions of people to their favorite songs and created a service that people use to discover and share music they love. We’re currently in 55+ markets and growing fast!"
"Network Security Analyst","Open Data Group","River Forest, IL","https://datajobs.com/Open-Data-Group/Network-Security-Analyst-Job~4366","Company Description"
"Sr. NLP Scientist","Oculus360","Plano, TX","https://datajobs.com/Oculus360/Sr-NLP-Scientist-Job~4229","Company Description"
"Sr. Analyst - Advanced Advertising","The Allant Group","Burlington, MA","https://datajobs.com/The-Allant-Group/Sr-Analyst-Advanced-Advertising-Job~3723","The Allant Group is experiencing positive growth and looking to attract the best minds in omni-channel media analytics!"
"Statistician","Wayfair","Boston, MA","https://datajobs.com/Wayfair/Statistician-Job~3665","Wayfair is currently looking for a quant jock to sift through terabytes of data to create models that calculate optimal prices for millions of products worldwide. This Statistician will play a leading role in brainstorming and testing theories.Job Responsibilities:"
"Director of Analytics and Insights","Birchbox","New York, NY","https://datajobs.com/Birchbox/Director-of-Analytics-and-Insights-Job~3625","The Director of Analytics and Insights will be a vital member of our small, cohesive Marketing team. You will be tasked with informing our key business decisions with insights from customer data, and will play a role across all marketing activities from customer acquisition to lifecycle marketing to customer profiling and insights."
"Director of Advanced Analytics - Media","Compete","Boston, MA","https://datajobs.com/Compete/Director-of-Advanced-Analytics-Media-Job~3614","Use data, your mind, and methodology to solve fascinating problems. "
"Director of Marketing Analytics","NutraClick","Boston, MA","https://datajobs.com/NutraClick/Director-of-Marketing-Analytics-Job~3499","NutraClick is looking for an experienced Director of Marketing Analytics to lead and manage our marketing analytics team. The marketing analytics team is responsible for optimizing the multimillion-dollar marketing operations of our in-house brands. The Director and her team will partner closely with Marketing and Technology leaders to design and analyze campaigns and drive predictive modeling and advanced metrics, in addition to directing the creation of innovative algorithm-driven platforms and processes to improve ROI. The Director of Analytics will report to and collaborate closely with the CMO to enhance our ability to measure campaign efficacy.This position requires both strategic and tactical skillsets, a logical approach to numbers, mathematical abilities, intellectual curiosity, and a proficiency at problem solving. The candidate must have a proven track record in data-rich analyses and a history of leading and growing analytics teams. The successful candidate will have a hands-on approach and will understand the importance of deadlines.  Responsibilities"
"Head of Analytics","Nokia","Burlington, MA","https://datajobs.com/Nokia/Head-of-Analytics-Job~3491","""Connecting People"" is at the heart of the Nokia brand. Nokia is the world's number one mobile solutions company, connecting more than 1.3 billion people every day. Mobile maps, apps, music, media, messaging and more are explored and presented here in a comprehensive mobile solutions world.  Nokia's people ambition is very clear: an advanced integrated company built upon trust and accountability, great leadership and common values.  We understand people's desire to join a dynamic and innovative team, where your ideas are valued and your creativity is nurtured. Our future is your creation."
"Data and Analytics Specialist","Zillow","Seattle, WA","https://datajobs.com/Zillow/Data-and-Analytics-Specialist-Job~3464","Zillow is seeking an exceptional data junkie to join our growing business analytics team, which is responsible for deriving actionable insights from our terabytes of data. You will tackle some of Zillow’s highest priority problems and have a critical impact on our business.  "
"Data Analyst","Cobalt","Seattle, WA","https://datajobs.com/Cobalt/Data-Analyst-Job~3448","Cobalt, an ADP company, is the leader in automotive industry intelligence, with 10,000+ automotive retail websites. We work closely with automotive manufacturers across North America on optimizing their retail networks. Cobalt is seeking a Data Analyst who will analyze and manipulate Web Analytic data to produce reports for customers and various groups within Cobalt."
"Data Quality Analyst","Moxie","Atlanta, GA","https://datajobs.com/Moxie/Data-Quality-Analyst-Job~3318","Moxie is currently seeking a Data Quality Analyst & Steward, in our Atlanta office.  The primary focus is the maintenance and enhancement of overall data quality from disparate sources and systems. Identify and manage the resolution of data quality issues including integrity, accuracy, consistency and completeness in an efficient and timely manner, for data used internally and for commercial use."
"Director of Analytics","Moxie","New York, NY","https://datajobs.com/Moxie/Director-of-Analytics-Job~3311","The Director, Analytics will be responsible for the day-to-day management of Moxie’s Digital Analysts and management of workflow.  The Director will work directly with clients and account management to determine what Analytics services and support are required and is integral to design & creation of dashboards, reports, and analysis for clients."
"Pricing Analyst","Wayfair","Boston, MA","https://datajobs.com/Wayfair/Pricing-Analyst-Job~3289","Wayfair is looking for a business savvy “mathlete”  to join the Pricing Team.  This team is responsible for pricing millions of products worldwide with a high degree of executive-level visibility. The Pricing Analyst will brainstorm, execute, and test pricing theories working with terabytes of data. We’re looking for someone who enjoys analyzing and solving business problems AND enjoys flexing their math skills to have a significant and measurable impact on the profitability of our business. Job Responsibilities:"
"Senior Business Analyst","Wayfair","Boston, MA","https://datajobs.com/Wayfair/Senior-Business-Analyst-Job~3282","Joss & Main is currently looking for a driven, quantitative senior analyst to join our team.  This role will reside on the Customer Retention team. Retention is responsible for increasing member engagement on site and via email.    By creating new loyalty programs and optimizing existing ones, the person in this role will have significant opportunities to impact day-to-day revenues and customer lifetime value. In this role, you will have contact with other areas of the business, including creative, buying, social media and senior leadership. This role is a key e-commerce entry point for top-tier consultants, investment bankers, and others looking to enter into the e-commerce space in a high impact role with significant growth potential.Responsibilities:"
"Senior Director, Business Analytics","Rosetta Stone","Arlington, VA","https://datajobs.com/Rosetta-Stone/Senior-Director-Business-Analytics-Job~3251","Position Summary"
"Sr. Marketing Analytics","Data Mash","Baltimore, MD","https://datajobs.com/Data-Mash/Sr-Marketing-Analytics-Job~3204","As a Sr. Marketing Analytics Manager for the Solutions Product Marketing team, you will be responsible for developing metrics and reporting for our marketing programs worldwide and delivering insights that improve marketing and business performance. You will be working across a diverse set of databases and systems, including customer, financial, web, and marketing, to perform hands-on analysis. The ideal candidate excels at communications, including to senior-level executives; is a creative problem-solver; possesses strong marketing and business acumen, and enjoys working collaboratively with diverse teams to accomplish results.Responsibilities:"
"Data Analyst","Data Mash","Los Angeles, CA","https://datajobs.com/Data-Mash/Data-Analyst-Job~3193","About YOU:"
"Consulting Data Analyst","Kaiser Permanente","Pasadena, CA","https://datajobs.com/Kaiser-Permanente/Consulting-Data-Analyst-Job~3183","Working for an organization with the size and resources of Kaiser Permanente Southern California means having the potential to positively affect the health and well-being of entire communities. That's because each of us-from our financial professionals and IT team members to our RNs and physicians on the front line of care-shares a commitment to providing the best possible care experience. One of the most diverse regions in the country, Southern California offers everything from quaint coastal communities to bustling urban cities, high desert plains to snowy mountain peaks. Here, you'll find the cultural, lifestyle, and recreational amenities to complement your work and your life. Come discover the resources, support, and opportunity you need to build the career you've always wanted.  "
"Sr. Data Analyst, Retention Marketing, Sales and Operations","DIRECTV","Los Angeles, CA","https://datajobs.com/DIRECTV/Sr-Data-Analyst-Retention-Marketing-Sales-and-Operations-Job~3182","DIRECTV Retention Operations & Marketing Team is looking for a dynamic, experienced and analytical candidate to conduct a wide range of data analysis to support various Retention programs."
